text,stars,sentiment,film_id
"S první Dunou jsem měl zásadní problém v tom, že jsem v ní jen těžko hledal byť jen jednu jedinou postavu, jejíž osud by mě zajímal. Byl to krásný, ale chladný a prázdný film. Dvojka však zvládne sérii v tomhle smyslu napravit reputaci poměrně rychle. Hrdinové konečně něco zajímavého dělají, povídají si spolu, ty debaty mají pointu a Villeneuve to navíc celé balí do ještě o kousek hezčího vizuálu. Druhá Duna je krásnější, ale taky akčnější, svižnější a diváčtější. Dokud najednou není. Villeneuve jakoby si po nějakých sto minutách uvědomil, že má před sebou ještě opravdu hodně věcí, které musí vyprávět a že to do té zbylé hodiny prostě nenacpe. Takže šlápne na plyn a film je najednou zbytečně uspěchaný, utíká od zajímavých témat, protože musí ještě doříct to či ono. A i když závěrečná bitva vypadá skutečně pompézně, opět jsem měl se závěrečnými titulky pocit, že za tím krásným filmem je dost možná i skvělý příběh, který se ani tentokrát nepovedlo odvyprávět takovým způsobem, jaký by si zasloužil. Na rozdíl od prvního dílu jsem se tentokrát nenudil, ale jestli někdy dvojku uvidím znovu, tak až před premiérou případného třetího dílu. I přes všechny kvality tu totiž jistá pachuť nedodělku pořád zůstává.",3,neutral,1098951
"Duna: Cringe na druhou ovládá úžasnou schopnost být pěkně nudná a nepěkně zkratkovitá zároveň. Z pozitivních zážitků tak asi vyčnívá jen zjištění, že ten Bill Skarsgård v roli synovce svého otce nemá zničehonic nějak podivně míň výrazný kukuč, jelikož to vůbec neni on))).",3,neutral,1098951
"*nepobírám ten trapnýChalamet kult, nějaká dnešní divná úchylka - jasně, týpek se hodí do povídky Wese Andersona, ale tady mi jeho neduživý boy charisma vyloženě kazí dojem a dělá nepřesvědčivý klíčový momenty filmu. jinak filmařsky umělecký a náležitě epický...",3,neutral,1098951
"Nebylo to úplně špatné, ale dost mi lezla na nervy ta Máňa, co jí to na konci na tom mejdanu už nebavilo, tak šla a zavolala si taxíka.",3,neutral,1098951
"Vlastně žádné překvapení. Villeneuve za pět, Herbert za jedna. Dohromady za tři. Villeneueovi nemůžu upřít úžasnou schopnost vytvářet podmanivé obrazy a zhmotňovat fantastické knižní světy, jenže co naplat, Herbertova Duna s obřími červy a prapodivnou kombinací kosmických lodí a středověké společnosti vybavené sečnými zbraněmi na mě vždycky působila nefunkčně. Prostě se do toho světa nedokážu ponořit, neumím si ho vychutnat a nejsem schopný ho ocenit. Je mi líto, že podobné velkorysé zpracování neuplatnil Villeneuve se svým talentem na desítky jiných titulů sci-fi literatury, na kterých žánr ve skutečnosti stojí. Takový Piknik u cesty ve Villeneuvově podání by byl neodolatelnou chuťovkou. Ale co naplat. Celkový dojem: 60 %.",3,neutral,1098951
"Impozantní měřítko, silný příběh, který jde brutálně proti všem moderním trendům a mladá herecká smetánka v nejlepší formě (Butler je démonický). Vypadá to nádherně, vymazlený design (černobílá planeta!), kde pamatovali na každý detail místy předčí benchmarkový první díl a Zimmer zvuk povýšil ještě o úroveň výše. První část Duny se mi ale líbila o chloupek více. Byla meditativnější a čerstvější. Zde už hrajeme na jistotu a kina praskají ve švech. SPOILERY: Zajímavé je, že takovýto prostor dostává snímek o kolonizátorovi, který infiltruje teroristickou organizaci náboženských fanatiků a aby pomstil smrt svého otce vyhlásí Džihád (je zajímavé, že se tomuto označení tvůrci vyhýbají) veškerému světovému řádu. Prorocké? Uvidíme. Villeneuve zatím o třetím díle mlží a dobře dělá protože skok ke Spasiteli je obrovský. Mnohem osobnější a měřítko je menší. Konec ponurý.",3,neutral,1098951
"Písek. Pomsta. Proroctví. V druhém dílu se Villeneuve dává zcela do služeb feudální předlohy a konceptuálního příběhu. Tam, kde v prvním díle obrazy vypráví a objevuje, ve druhém skrze ně jen nechává proplouvat myšlenky o osudu, víře a mesiášství. Postavy téměř opouští a nové prakticky neetabluje. Opouští i náznak humoru, což vše ještě více odlidšťuje. Kéž bychom měli příklad nějaké epické trilogie, s posunem děje a příchodem nových postav, ve které všechno funguje mnohem lépe. Mimochodem, zkuste si porovnat černobílý souboj v aréně s o sto let staršími vozatajskými závody v němémBen Huroviz r. 1925 a říci mi, ve kterém aréna napráskaná diváky vypadá lépe.",3,neutral,1098951
"Konzistence, epická výprava a dobrodružství ""kolonizace"" Duny a jejího koření z prvního dílu jsou fuč. Zůstává roztříštěný děj, skalnatý papundekl, neuchopitelná psychologie podivně motivovaných postav, a překvapivě fungující uspěchané finále. Ten svět mi bohužel neučaroval ani v knize, a řekl bych, že potenciální třetí díl potřebuje nutně vyměnit režiséra. A epileptického střihače. Nedokážu uchopit onu až fanatickou oblíbenost, kterou do sebe filmová Duna z diváků nasává. [max]",3,neutral,1098951
"Žádné přehnané nadšení se nekoná. Villeneuova dvojdílná (zatím) Duna je prostě typická sedmička, v níž sterilní produkt zachraňuje audiovizuální masáž. Bardemův vtipně fanatický Stilgar a rozervaná Zendayaina Chani jsou top mezi charaktery, Paul s máti jedou na jistotu, Butlerův vybělený gumák je k smíchu i s celou svou stručnou průpravou. Nepochybuji o cenách za zvuk, který je tu tak MASIVNÍ a tak efektně používaný, že prakticky dorovnává slast, jíž v člověku obvykle vyvolávají spíše efekty vizuální. Do celku sedí i Zimmerova tradičně burácející hudba (byť se nedostane do spolku jeho nejlepších soundtracků) a navzdory vyumělkované strohosti i design staveb, interiérů a oděvů pouštní planety. Příběh se povedlo převést docela dobře - scénář celkem pravidelně rozhazuje rychlé a stručné vysvětlivky v podobě neurážlivě polopatických scén, v součtu s dlouhou stopáží si tak Villeneuve mohl dovolit svoje rozvážné tempo a účinné působení OBŘÍMI TVARY (a tvory). Takže? Jsem rád, že jsem tuhle Dunu viděl, opáčko si ale hned tak nedám a sám od sebe ji nejspíše doporučovat nebudu. P.S. Teď jsem se v jakémsi erudovaném článku dočetl, že je Butlerův Feyd-Rautha fantastický záporák - děláte si prdel? Hype je holt zrádná věc...",3,neutral,1098951
"Nedokážu říct, do jaké míry je druhá Duna přeceňovaná, ale takhle zanícená odevzdanost ambicióznímu a skoro famózně obsazenému (Walken!!) projektu je fakt zvláštním úkazem. Docela závidím všem, kteří se takhle nechají strhnout vypiplaným vizuálem a burácivým audiem, které tvoří dobrých 50 procent dramatické složky. Možná i víc. Jedničku jsem si dal před projekcí znova a nakonec mi přijde lepší, vyváženější v osobních a politických liniích, hutnější v načrtávání světa a pozoruhodnější ve finální degradaci tempa a soustředění na postavy. Dvojka chce být kolosem, který se tou chtěnou velkolepostí přesycuje a citelně mu schází vypravěč kalibru Erica Rotha. Villeneuve pevně ovládá inscenaci a řadu záběrů bych si klidně zarámoval také díky Fraserově práci se světlem, ale ten film je tak trochu dějový zmetek. Vynáší se do nebes jako dokonalá adaptace, ale já si při něm spíš uvědomil, jak je knížka vlastně skvělá a obsáhlá. Tady se dvě hodiny vedou řeči, jestli Paul je, nebo není vyvolený,  což není moc objevné. Poslední třetina pak odnikud přivede Joshe Brolina a začne chrlit militantní zrcadlo dnešního světa, melodrama o pomstě či morálně a emancipačně chabou ideologii náboženství v takovém halabala podání, až jsem prostě netušil, jestli má kýžené sdělení vůbec nějaký pilíř, natož pak komplexní rám. Hrozně se hraje na osudovost, ale sledujeme spíš precizně ošetřený hollywoodský kýč, který v nejdrzejších momentech vykrádá poetiku Šíleného Maxe a v rozložení sympatií je až osmdesátkově cheesy - z Butlera jsem si teda na zadek nesednul a byl šíleně šablonovitý, při heroickém a bleskovém faceoffu Brolina a Bautisty jsem se musel až smát.  Asi to chci někdy vidět znova, ale pochybuji, že v tomhle vznešeném bordelu někdy najdu něco víc než jen respekt nad totální epičností, která je důležitější než podnětnost dramatu. Film, v němž se toho v obrazu děje hodně, ale vlastně se stane hrozně málo a nikdo z herců si neuvědomuje, že jsou hlavně věšáky na poddimenzovanou zážitkovou exhibici.",3,neutral,1098951
"Dlouhý, jak týden před výplatou a vlastně se toho ani moc nestalo. Rozhodně na mě ale nepřišla únava, jako tenkrát u prvního dílu, padesát minut před koncem. Jasně, vizuálně opět perfektní, více akce a finále fakt pěkný, ale že bych měl po skončení mokro v trenkách, jako všichni ti z Duna fanklubu, tak to ani náhodou. A stále nemohu přijít na chuť Zendaye (už od dob, kdy začínala na Disney Chanelu). Každopádně jsem ale rád, že jsem si na to udělal čas a na tu třetí část, se i docela těším.",3,neutral,1098951
"Nezlobte se na mě, ale srovnávat druhou ""Dunu"" s ""Pánem prstenů"" či původní ""Star Wars"" trilogií je neskutečná prasárna. Kvalitativně je to lepší než předchozí díl, to vám neberu. (Postavy mají konečně prostor říkat něco jiného než svá jména a dělat něco jiného než chodit.) Vypadá to hezky, to vám taky neberu. (Minimálně v úvodu je kamera fakt luxusní, písek má své kouzlo a kontrast malého člověka vs. těžebních strojů, písečných červů nebo kolosea je uvěřitelný.) Ale když jdete do muzea, kde vás zaujme nějaký naleštěný kousek, budete si ho okamžitě shánět domů? Ne. A ""Duna"" trpí úplně stejným neduhem, tj. vyndejte ji z vitríny (z kina) a budete mít jen zaprášené cosi, co po čase zakopnete pod postel. Nemluvě o tom, že taemoční sterilita obou částí je opravdu tristní... Kdyby to mělo nějaké normální procentuální hodnocení, tak bych ty čtyři hvězdy možná i dala, ale takhle fakt ne.",3,neutral,1098951
"[67%]Viděno v kině v IMAXU ve 2D. Podobně jako u Oppenheimera byl Imax prakticky vyprodán. Přesto jsem se natlačil někde uprostřed vlevo, abych si tento vyhlášený formát užil. Určitě to bylo co se týče efektů v Imaxu super. Celkově nám tento snímek ukáže spoustu dobrých efektů. Jenže to je za mě asi největší klad filmu. Dějově mě to bohužel moc nebavilo a navíc mi to přišlo v některých sekvencích zdlouhavé a když už přišlo finále, tak to bylo podle mě moc urychlené a některé scény byly mnohokrát divně střižené. No, tím radši končím s nějakou větší kritikou. Nebyl to špatný film, dalo se to vidět, ale čekal jsem více. Herecké obsazení na tom není špatně, jen mi nikdo moc nezůstal v paměti. Ústřední hlavní hrdina mě bavil, jen ke konci se ten jeho vztah se Zendayou moc nevyvedl .... Hudba od skvělého Zimmera je samozřejmě fantastická a zde se krásně hodila do všech scén. Vizuální stránka, kamera, efekty - to vše bylo skvělé. Víc si stěžovat nechci, můj komentář vypadá asi kriticky, jenže já se bohužel do té skupinky nadšenců nemůžu zařadit. Režisér natočil dobré filmy, ale i se našly slabší, které mě moc nebavili. Blade Runner 2049 byl třeba chladněji pojat, ale tam se to dějově hodilo. Zde bych očekával víc emocí a obliby u postav. Nevadí. Na trojku ani tak moc zvědav už nejsem, ale kdo ví ...",3,neutral,1098951
"Příběh se od známější americké předělávky samozřejmě neliší, snad jen tím, že Kurosawa dává vesničanům více prostoru a divák s nimi může více soucítit, kdežto u Sedmi statečných mi víc než na farmářích záleželo na tom, aby přežilo co nejvíc kovbojů. Nerad tak hledám zápory na klasice, ale tři hodiny je na příběh o záchraně vesnice před bandity přece jen trochu moc a hlavně v prostřední třetině jsem příliš často pokukoval po hodinkách. Asijská velkolepost u mě tentokrát narazila.",3,neutral,5435
"Nemohu popřít jisté zklamání z tohoto údajně ""Nejúžasnějšího akčního filmu, jaký kdy byl vytvořen"". Dokážu pochopit, že před 50 lety se filmy točily prostě jinak a akce měla zcela jiný rozměr, ale tohle bylo opravdu moc zdlouhavé - monstrózní úvod do děje, formování příběhu a dokonce i akční scény postrádaly jistý spád/napětí, čímž částečně potlačovaly i potenciální emocionální náboj... Troufám si říct, že na 207 minut Sedm samurajů jednoduše neobsahuje dostatek materiálu... Mé rozporuplné pocity jsou také podtrženy tím, že při sledování jsem se přistihl, jak sám sebe přemlouvám: že to vlastně dobré je a že před Sedmi samuraji ani nic lepšího nebylo, což je fakt, Sedm Samurajů opravdu JE první válečný velkofilm i s nějakými těmi poetickými momenty (""Nebyli jsme to my, kdo vyhrál""), ale místy je šíleně nudný...6/10",3,neutral,5435
"Samurajové mají stále svoje kouzlo, ale čekat od nich zázraky současný divák rozhodně nemůže. Film se místy přeci jen táhne a prodloužená verze, kterou jsem viděl, se na jeden zátah sjet nedá. Souboje působí až moc divadelně, o zraněních raději ani nemluvím. Moc jsem od prvního setkání se samurajským filmem nečekal, takže mě většina nedostatků nijak nerozhodila. Jelikož jsem neznal herce, tak o nějakém fandění nemůže být řeč, ale nad všemi vyniká ujetý Mifune, který nejvíce vtahuje diváka do děje. Potěšil mě humor, který jsem v takovém množství opravdu nečekal. Jen pro zajímavost, tak dobře se mi titulky snad ještě nikdy nečetly. Bylo to zřejmě tím, že jsem uřvanou japonštinu zcela ignoroval a soustředil se pouze na ně, zatímco u anglicky mluvených filmů si v hlavě spojuji titulky s mluveným slovem.",3,neutral,5435
